entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000064	Selîm	Selîm	selîm	1	1	BODY	BODY-P000010-W00013	BODY-P000010-W00013	BODY-P000010-W00013	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	Memdûh::1	Hesen::1	5	S e l î m	S	m	Se	îm		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	social	social	social	1	1	BODY	BODY-P000012-W00008	BODY-P000012-W00008	BODY-P000012-W00008	3. Classical poetry, national folklore documentation, and social philosophy.	0	0	and::1	philosophy::1	6	s o c i a l	s	l	so	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	Society	Society	society	1	1	BODY	BODY-P000008-W00016	BODY-P000008-W00016	BODY-P000008-W00016	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	the::1	for::1	7	S o c i e t y	S	y	So	ty		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	syntactic	syntactic	syntactic	1	1	BODY	BODY-P000011-W00005	BODY-P000011-W00005	BODY-P000011-W00005	2. Bilingual Kurdish-Ottoman comparative syntactic patterns.	0	0	comparative::1	patterns::1	9	s y n t a c t i c	s	c	sy	ic		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	Table	Table	table	1	1	BODY	BODY-P000004-W00001	BODY-P000004-W00001	BODY-P000004-W00001	Table of Contents / Pêrist	1	0		of::1	5	T a b l e	T	e	Ta	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000069	Taybetmendiyên	Taybetmendiyên	taybetmendiyên	1	1	BODY	BODY-P000009-W00002	BODY-P000009-W00002	BODY-P000009-W00002	2. Taybetmendiyên Zimanî û Çavkanî	0	0	2::1	Zimanî::1	14	T a y b e t m e n d i y ê n	T	n	Ta	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000070	Teali	Teali	teali	1	1	BODY	BODY-P000008-W00023	BODY-P000008-W00023	BODY-P000008-W00023	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Kürdistan::1	Cemiyeti::1	5	T e a l i	T	i	Te	li		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000071	the	the	the	3	1	BODY	BODY-P000008-W00011	BODY-P000008-W00018	BODY-P000008-W00011 | BODY-P000008-W00015 | BODY-P000008-W00018	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	as::1 | of::1 | for::1	intellectual::1 | Society::1 | Advancement::1	3	t h e	t	e	th	he		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000072	Turkish	Turkish	turkish	1	1	BODY	BODY-P000008-W00029	BODY-P000008-W00029	BODY-P000008-W00029	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Ottoman::1	essays::1	7	T u r k i s h	T	h	Tu	sh		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000073	was	was	was	1	1	BODY	BODY-P000008-W00004	BODY-P000008-W00004	BODY-P000008-W00004	Kovara Jîn (Life) was published in Istanbul in 1918–1919 as the intellectual organ of the Society for the Advancement of Kurdistan (Kürdistan Teali Cemiyeti), featuring Kurdish and Ottoman Turkish essays.	0	0	Life::1	published::1	3	w a s	w	s	wa	as		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000074	writers	writers	writers	1	1	BODY	BODY-P000010-W00011	BODY-P000010-W00011	BODY-P000010-W00011	1. Post-WWI Kurdish intellectual and political prose by prominent Kurdish writers (Memdûh Selîm, Hesen Hişyar, etc.).	0	0	Kurdish::1	Memdûh::1	7	w r i t e r s	w	s	wr	rs		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000075	ya	ya	ya	1	1	BODY	BODY-P000002-W00003	BODY-P000002-W00003	BODY-P000002-W00003	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	Kurdî-Tirkî::1	Civata::1	2	y a	y	a	ya	ya		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000076	Zimanî	Zimanî	zimanî	1	1	BODY	BODY-P000009-W00003	BODY-P000009-W00003	BODY-P000009-W00003	2. Taybetmendiyên Zimanî û Çavkanî	0	0	Taybetmendiyên::1	û::1	6	Z i m a n î	Z	î	Zi	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000077	Çapa	Çapa	çapa	1	1	BODY	BODY-P000002-W00009	BODY-P000002-W00009	BODY-P000002-W00009	Kovara Kurdî-Tirkî ya Civata Pêşketina Kurdistanê (Cild 1-5) | Çapa M. Emîn Bozarslan	0	0	1-5::1	M::1	4	Ç a p a	Ç	a	Ça	pa		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000078	Çavkanî	Çavkanî	çavkanî	1	1	BODY	BODY-P000009-W00005	BODY-P000009-W00005	BODY-P000009-W00005	2. Taybetmendiyên Zimanî û Çavkanî	0	1	û::1		7	Ç a v k a n î	Ç	î	Ça	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000079	û	û	û	2	1	BODY	BODY-P000007-W00003	BODY-P000009-W00004	BODY-P000007-W00003 | BODY-P000009-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Danasîn::1 | Zimanî::1	Naveroka::1 | Çavkanî::1	1	û	û	û	û	û		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
