entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000064	Rojava	Rojava	rojava	1	1	BODY	BODY-P000010-W00010	BODY-P000010-W00010	BODY-P000010-W00010	1. Extensive dialectal comparison across Botan, Behdînan, Serhed, Tor, Rojava, and Khorasan.	0	0	Tor::1	and::1	6	R o j a v a	R	a	Ro	va		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	Rêzimana	Rêzimana	rêzimana	1	1	BODY	BODY-P000002-W00012	BODY-P000002-W00012	BODY-P000002-W00012	Kovara Taybet a Enstîtuya Kurdî ya Parîsê li ser Termînolojî û Rêzimana Kurmancî (1987-2010)	0	0	û::1	Kurmancî::1	8	R ê z i m a n a	R	a	Rê	na		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	scientific	scientific	scientific	1	1	BODY	BODY-P000011-W00005	BODY-P000011-W00005	BODY-P000011-W00005	2. Systematic development of scientific, medical, grammatical, botanical, and legal terminology in Kurmanji.	0	0	of::1	medical::1	10	s c i e n t i f i c	s	c	sc	ic		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	ser	ser	ser	1	1	BODY	BODY-P000002-W00009	BODY-P000002-W00009	BODY-P000002-W00009	Kovara Taybet a Enstîtuya Kurdî ya Parîsê li ser Termînolojî û Rêzimana Kurmancî (1987-2010)	0	0	li::1	Termînolojî::1	3	s e r	s	r	se	er		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	Serhed	Serhed	serhed	1	1	BODY	BODY-P000010-W00008	BODY-P000010-W00008	BODY-P000010-W00008	1. Extensive dialectal comparison across Botan, Behdînan, Serhed, Tor, Rojava, and Khorasan.	0	0	Behdînan::1	Tor::1	6	S e r h e d	S	d	Se	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000069	specialized	specialized	specialized	1	1	BODY	BODY-P000008-W00005	BODY-P000008-W00005	BODY-P000008-W00005	Kovara Kurmancî is the specialized linguistic periodical published by the Kurdish Institute of Paris from 1987 to 2010 across 47 issues, dedicated to Kurdish linguistic standardization, grammatical terminology, lexicography, and dialectal harmonization.	0	0	the::1	linguistic::1	11	s p e c i a l i z e d	s	d	sp	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000070	standardization	standardization	standardization	1	1	BODY	BODY-P000008-W00026	BODY-P000008-W00026	BODY-P000008-W00026	Kovara Kurmancî is the specialized linguistic periodical published by the Kurdish Institute of Paris from 1987 to 2010 across 47 issues, dedicated to Kurdish linguistic standardization, grammatical terminology, lexicography, and dialectal harmonization.	0	0	linguistic::1	grammatical::1	15	s t a n d a r d i z a t i o n	s	n	st	on		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000071	Systematic	Systematic	systematic	1	1	BODY	BODY-P000011-W00002	BODY-P000011-W00002	BODY-P000011-W00002	2. Systematic development of scientific, medical, grammatical, botanical, and legal terminology in Kurmanji.	0	0	2::1	development::1	10	S y s t e m a t i c	S	c	Sy	ic		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000072	Table	Table	table	1	1	BODY	BODY-P000004-W00001	BODY-P000004-W00001	BODY-P000004-W00001	Table of Contents / Pêrist	1	0		of::1	5	T a b l e	T	e	Ta	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000073	Taybet	Taybet	taybet	1	1	BODY	BODY-P000002-W00002	BODY-P000002-W00002	BODY-P000002-W00002	Kovara Taybet a Enstîtuya Kurdî ya Parîsê li ser Termînolojî û Rêzimana Kurmancî (1987-2010)	0	0	Kovara::1	a::1	6	T a y b e t	T	t	Ta	et		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000074	Taybetmendiyên	Taybetmendiyên	taybetmendiyên	1	1	BODY	BODY-P000009-W00002	BODY-P000009-W00002	BODY-P000009-W00002	2. Taybetmendiyên Zimanî û Çavkanî	0	0	2::1	Zimanî::1	14	T a y b e t m e n d i y ê n	T	n	Ta	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000075	terminology	terminology	terminology	2	1	BODY	BODY-P000008-W00028	BODY-P000011-W00011	BODY-P000008-W00028 | BODY-P000011-W00011	Kovara Kurmancî is the specialized linguistic periodical published by the Kurdish Institute of Paris from 1987 to 2010 across 47 issues, dedicated to Kurdish linguistic standardization, grammatical terminology, lexicography, and dialectal harmonization.	0	0	grammatical::1 | legal::1	lexicography::1 | in::1	11	t e r m i n o l o g y	t	y	te	gy		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000076	Termînolojî	Termînolojî	termînolojî	1	1	BODY	BODY-P000002-W00010	BODY-P000002-W00010	BODY-P000002-W00010	Kovara Taybet a Enstîtuya Kurdî ya Parîsê li ser Termînolojî û Rêzimana Kurmancî (1987-2010)	0	0	ser::1	û::1	11	T e r m î n o l o j î	T	î	Te	jî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000077	the	the	the	2	1	BODY	BODY-P000008-W00004	BODY-P000008-W00010	BODY-P000008-W00004 | BODY-P000008-W00010	Kovara Kurmancî is the specialized linguistic periodical published by the Kurdish Institute of Paris from 1987 to 2010 across 47 issues, dedicated to Kurdish linguistic standardization, grammatical terminology, lexicography, and dialectal harmonization.	0	0	is::1 | by::1	specialized::1 | Kurdish::1	3	t h e	t	e	th	he		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000078	to	to	to	2	1	BODY	BODY-P000008-W00017	BODY-P000008-W00023	BODY-P000008-W00017 | BODY-P000008-W00023	Kovara Kurmancî is the specialized linguistic periodical published by the Kurdish Institute of Paris from 1987 to 2010 across 47 issues, dedicated to Kurdish linguistic standardization, grammatical terminology, lexicography, and dialectal harmonization.	0	0	1987::1 | dedicated::1	2010::1 | Kurdish::1	2	t o	t	o	to	to		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000079	Tor	Tor	tor	1	1	BODY	BODY-P000010-W00009	BODY-P000010-W00009	BODY-P000010-W00009	1. Extensive dialectal comparison across Botan, Behdînan, Serhed, Tor, Rojava, and Khorasan.	0	0	Serhed::1	Rojava::1	3	T o r	T	r	To	or		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000080	transitivity	transitivity	transitivity	1	1	BODY	BODY-P000012-W00009	BODY-P000012-W00009	BODY-P000012-W00009	3. Deep examination of construct linkers (Izafe), verbal transitivity, causative derivations, and passive morphology.	0	0	verbal::1	causative::1	12	t r a n s i t i v i t y	t	y	tr	ty		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000081	verbal	verbal	verbal	1	1	BODY	BODY-P000012-W00008	BODY-P000012-W00008	BODY-P000012-W00008	3. Deep examination of construct linkers (Izafe), verbal transitivity, causative derivations, and passive morphology.	0	0	Izafe::1	transitivity::1	6	v e r b a l	v	l	ve	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000082	ya	ya	ya	1	1	BODY	BODY-P000002-W00006	BODY-P000002-W00006	BODY-P000002-W00006	Kovara Taybet a Enstîtuya Kurdî ya Parîsê li ser Termînolojî û Rêzimana Kurmancî (1987-2010)	0	0	Kurdî::1	Parîsê::1	2	y a	y	a	ya	ya		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000083	Zimanî	Zimanî	zimanî	1	1	BODY	BODY-P000009-W00003	BODY-P000009-W00003	BODY-P000009-W00003	2. Taybetmendiyên Zimanî û Çavkanî	0	0	Taybetmendiyên::1	û::1	6	Z i m a n î	Z	î	Zi	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000084	Çavkanî	Çavkanî	çavkanî	1	1	BODY	BODY-P000009-W00005	BODY-P000009-W00005	BODY-P000009-W00005	2. Taybetmendiyên Zimanî û Çavkanî	0	1	û::1		7	Ç a v k a n î	Ç	î	Ça	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000085	û	û	û	3	1	BODY	BODY-P000002-W00011	BODY-P000009-W00004	BODY-P000002-W00011 | BODY-P000007-W00003 | BODY-P000009-W00004	Kovara Taybet a Enstîtuya Kurdî ya Parîsê li ser Termînolojî û Rêzimana Kurmancî (1987-2010)	0	0	Termînolojî::1 | Danasîn::1 | Zimanî::1	Rêzimana::1 | Naveroka::1 | Çavkanî::1	1	û	û	û	û	û		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
