entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000063	originally	originally	originally	1	1	BODY	BODY-P000011-W00003	BODY-P000011-W00003	BODY-P000011-W00003	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	Written::1	in::1	10	o r i g i n a l l y	o	y	or	ly		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000064	Ottoman	Ottoman	ottoman	1	1	BODY	BODY-P000012-W00007	BODY-P000012-W00007	BODY-P000012-W00007	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	late::1	administrative::1	7	O t t o m a n	O	n	Ot	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	political	political	political	1	1	BODY	BODY-P000010-W00007	BODY-P000010-W00007	BODY-P000010-W00007	1. Late 19th-century Kurdish journalistic and political prose.	0	0	and::1	prose::1	9	p o l i t i c a l	p	l	po	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	prose	prose	prose	1	1	BODY	BODY-P000010-W00008	BODY-P000010-W00008	BODY-P000010-W00008	1. Late 19th-century Kurdish journalistic and political prose.	0	1	political::1		5	p r o s e	p	e	pr	se		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	Pêrist	Pêrist	pêrist	1	1	BODY	BODY-P000004-W00004	BODY-P000004-W00004	BODY-P000004-W00004	Table of Contents / Pêrist	0	1	Contents::1		6	P ê r i s t	P	t	Pê	st		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	Qahîre	Qahîre	qahîre	1	1	BODY	BODY-P000002-W00006	BODY-P000002-W00006	BODY-P000002-W00006	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	Dîrokî::1	Cenevre::1	6	Q a h î r e	Q	e	Qa	re		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000069	reflecting	reflecting	reflecting	1	1	BODY	BODY-P000012-W00005	BODY-P000012-W00005	BODY-P000012-W00005	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	lexicon::1	late::1	10	r e f l e c t i n g	r	g	re	ng		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000070	Rich	Rich	rich	1	1	BODY	BODY-P000012-W00002	BODY-P000012-W00002	BODY-P000012-W00002	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	3::1	historical::1	4	R i c h	R	h	Ri	ch		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000071	ROJNAMA	ROJNAMA	rojnama	1	1	BODY	BODY-P000001-W00002	BODY-P000001-W00002	BODY-P000001-W00002	KORPUSA ROJNAMA KURDISTAN (1898-1902) - MIKDAD MIDHAT BEDIRXAN	0	0	KORPUSA::1	KURDISTAN::1	7	R O J N A M A	R	A	RO	MA	Rojnama	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000072	Rojnama	Rojnama	rojnama	2	1	BODY	BODY-P000002-W00002	BODY-P000008-W00001	BODY-P000002-W00002 | BODY-P000008-W00001	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	1	0	Yekemîn::1	Kurdî::1 | Kurdistan::1	7	R o j n a m a	R	a	Ro	ma	ROJNAMA	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000073	script	script	script	1	1	BODY	BODY-P000011-W00007	BODY-P000011-W00007	BODY-P000011-W00007	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	modified::1	and::1	6	s c r i p t	s	t	sc	pt		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000074	social	social	social	1	1	BODY	BODY-P000012-W00011	BODY-P000012-W00011	BODY-P000012-W00011	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	and::1	vocabulary::1	6	s o c i a l	s	l	so	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000075	Table	Table	table	1	1	BODY	BODY-P000004-W00001	BODY-P000004-W00001	BODY-P000004-W00001	Table of Contents / Pêrist	1	0		of::1	5	T a b l e	T	e	Ta	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000076	Taybetmendiyên	Taybetmendiyên	taybetmendiyên	1	1	BODY	BODY-P000009-W00002	BODY-P000009-W00002	BODY-P000009-W00002	2. Taybetmendiyên Zimanî û Çavkanî	0	0	2::1	Zimanî::1	14	T a y b e t m e n d i y ê n	T	n	Ta	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000077	the	the	the	1	1	BODY	BODY-P000008-W00004	BODY-P000008-W00004	BODY-P000008-W00004	Rojnama Kurdistan is the first Kurdish newspaper in history, founded on April 22, 1898 in Cairo by Mikdad Midhat Bedir Khan and continued by Abdurrahman Bedir Khan across 31 issues.	0	0	is::1	first::1	3	t h e	t	e	th	he		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000078	transliterated	transliterated	transliterated	1	1	BODY	BODY-P000011-W00009	BODY-P000011-W00009	BODY-P000011-W00009	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	and::1	edited::1	14	t r a n s l i t e r a t e d	t	d	tr	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000079	vocabulary	vocabulary	vocabulary	1	1	BODY	BODY-P000012-W00012	BODY-P000012-W00012	BODY-P000012-W00012	3. Rich historical lexicon reflecting late Ottoman administrative, educational, and social vocabulary in authentic Kurmanji.	0	0	social::1	in::1	10	v o c a b u l a r y	v	y	vo	ry		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000080	Written	Written	written	1	1	BODY	BODY-P000011-W00002	BODY-P000011-W00002	BODY-P000011-W00002	2. Written originally in Arabic-Persian modified script and transliterated/edited into Latin by M. E. Bozarslan.	0	0	2::1	originally::1	7	W r i t t e n	W	n	Wr	en		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000081	ya	ya	ya	1	1	BODY	BODY-P000002-W00004	BODY-P000002-W00004	BODY-P000002-W00004	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	Kurdî::1	Dîrokî::1	2	y a	y	a	ya	ya		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000082	Yekemîn	Yekemîn	yekemîn	1	1	BODY	BODY-P000002-W00001	BODY-P000002-W00001	BODY-P000002-W00001	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	1	0		Rojnama::1	7	Y e k e m î n	Y	n	Ye	în		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000083	Zimanî	Zimanî	zimanî	1	1	BODY	BODY-P000009-W00003	BODY-P000009-W00003	BODY-P000009-W00003	2. Taybetmendiyên Zimanî û Çavkanî	0	0	Taybetmendiyên::1	û::1	6	Z i m a n î	Z	î	Zi	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000084	Çapa	Çapa	çapa	1	1	BODY	BODY-P000002-W00010	BODY-P000002-W00010	BODY-P000002-W00010	Yekemîn Rojnama Kurdî ya Dîrokî (Qahîre, Cenevre, London, Folkestone) | Çapa M. Emîn Bozarslan	0	0	Folkestone::1	M::1	4	Ç a p a	Ç	a	Ça	pa		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000085	Çavkanî	Çavkanî	çavkanî	1	1	BODY	BODY-P000009-W00005	BODY-P000009-W00005	BODY-P000009-W00005	2. Taybetmendiyên Zimanî û Çavkanî	0	1	û::1		7	Ç a v k a n î	Ç	î	Ça	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000086	û	û	û	2	1	BODY	BODY-P000007-W00003	BODY-P000009-W00004	BODY-P000007-W00003 | BODY-P000009-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Danasîn::1 | Zimanî::1	Naveroka::1 | Çavkanî::1	1	û	û	û	û	û		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
