raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R004024	derizî	1	derizî	derizî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004025	derket,	1	derket,	derket,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004026	derketa	1	derketa	derketa	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004027	derketibûn	1	derketibûn	derketibûn	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004028	derketibûn)	1	derketibûn)	derketibûn)	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004029	derketim	1	derketim	derketim	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004030	derketin	5	derketin	derketin	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004031	derketî?	1	derketî?	derketî?	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004032	derkeve	1	derkeve	derkeve	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004033	derkevim.	1	derkevim.	derkevim.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004034	derman	2	derman	derman	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004035	dermên)	1	dermên)	dermên)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004036	dernakeve	1	dernakeve	dernakeve	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004037	dernakeve.	1	dernakeve.	dernakeve.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004038	derneket	2	derneket	derneket	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004039	derneketî	1	derneketî	derneketî	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004040	dernexist	2	dernexist	dernexist	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004041	dernexist.	2	dernexist.	dernexist.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004042	derpê	1	derpê	derpê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004043	Ders	1	Ders	ders	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004044	ders	4	ders	ders	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004045	dersa	3	dersa	dersa	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004046	dersan	2	dersan	dersan	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004047	Dersê	1	Dersê	dersê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004048	dersê	1	dersê	dersê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004049	dersê.	2	dersê.	dersê.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004050	dersê?	1	dersê?	dersê?	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004051	Dersên	2	Dersên	dersên	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004052	dersên	9	dersên	dersên	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004053	derve	4	derve	derve	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004054	derve?	1	derve?	derve?	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004055	dervekarî	1	dervekarî	dervekarî	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004056	derveyî	6	derveyî	derveyî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004057	dervish	1	dervish	dervish	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004058	derxistin	4	derxistin	derxistin	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004059	derxistiye.	1	derxistiye.	derxistiye.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004060	Derya	2	Derya	derya	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004061	derya	2	derya	derya	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004062	derya,	1	derya,	derya,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004063	deryayê	1	deryayê	deryayê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004064	derzî	3	derzî	derzî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004065	derçûne:	1	derçûne:	derçûne:	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004066	derê	11	derê	derê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004067	derêxistin	1	derêxistin	derêxistin	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004068	derî	3	derî	derî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004069	derî1	1	derî1	derî1	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004070	derî2	1	derî2	derî2	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004071	descend;	1	descend;	descend;	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004072	descendant,	1	descendant,	descendant,	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004073	describe	3	describe	describe	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004074	describing	2	describing	describing	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004075	description,	2	description,	description,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004076	descriptions	2	descriptions	descriptions	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004077	desert,	2	desert,	desert,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004078	desire	3	desire	desire	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004079	desire,	1	desire,	desire,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004080	desirous	1	desirous	desirous	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004081	desirous,	1	desirous,	desirous,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004082	desolate	1	desolate	desolate	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004083	desolation,	1	desolation,	desolation,	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004084	despair	1	despair	despair	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004085	despair;	1	despair;	despair;	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004086	desperate	1	desperate	desperate	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004087	despondent	1	despondent	despondent	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004088	dest	14	dest	dest	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004089	dest1	1	dest1	dest1	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004090	dest2	1	dest2	dest2	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004091	destan	3	destan	destan	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004092	destbirak	1	destbirak	destbirak	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004093	deste	1	deste	deste	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004094	destek	1	destek	destek	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004095	destenan	1	destenan	destenan	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004096	desti-	1	desti-	desti-	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004097	destik	1	destik	destik	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004098	destikên	1	destikên	destikên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004099	destinations	1	destinations	destinations	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004100	destiny	1	destiny	destiny	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004101	destitute;	2	destitute;	destitute;	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004102	destitution	2	destitution	destitution	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004103	destmal	1	destmal	destmal	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004104	destpêk	2	destpêk	destpêk	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004105	destpêkê	1	destpêkê	destpêkê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004106	destroy	1	destroy	destroy	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004107	destroy,	1	destroy,	destroy,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004108	destroyed,	1	destroyed,	destroyed,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004109	destteng	1	destteng	destteng	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004110	destvala	1	destvala	destvala	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004111	destve-înan	1	destve-înan	destve-înan	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004112	Destê	1	Destê	destê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004113	destê	7	destê	destê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004114	destên	6	destên	destên	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004115	destûr	1	destûr	destûr	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004116	detail	2	detail	detail	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004117	detail,	1	detail,	detail,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004118	details	3	details	details	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004119	Detect	2	Detect	detect	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004120	detention	1	detention	detention	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004121	determine,	1	determine,	determine,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004122	dethronement;	1	dethronement;	dethronement;	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004123	detriment,	1	detriment,	detriment,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004124	dev	7	dev	dev	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004125	devastate	1	devastate	devastate	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004126	devastated;	1	devastated;	devastated;	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004127	devastating;	1	devastating;	devastating;	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004128	devel-	1	devel-	devel-	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004129	develop;	1	develop;	develop;	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004130	developed;	1	developed;	developed;	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004131	devendeştî	1	devendeştî	devendeştî	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004132	dever	2	dever	dever	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004133	deverekê	2	deverekê	deverekê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004134	deverû	1	deverû	deverû	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004135	deviyeke	1	deviyeke	deviyeke	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004136	deviyê	1	deviyê	deviyê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004137	devken	1	devken	devken	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004138	devkî	3	devkî	devkî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004139	devojenî	1	devojenî	devojenî	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004140	devok	1	devok	devok	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004141	devotee	2	devotee	devotee	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004142	devî	3	devî	devî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004143	dew	2	dew	dew	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004144	dewam	1	dewam	dewam	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004145	dewar	1	dewar	dewar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004146	dewir	1	dewir	dewir	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004147	dewlemend	1	dewlemend	dewlemend	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004148	dewlemend)	1	dewlemend)	dewlemend)	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004149	dewlet	1	dewlet	dewlet	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004150	Dewlet/state	1	Dewlet/state	dewlet/state	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004151	dewr	1	dewr	dewr	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004152	dewr;	1	dewr;	dewr;	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004153	dewran	1	dewran	dewran	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004154	dews	1	dews	dews	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004155	dexisîn	1	dexisîn	dexisîn	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004156	deyn	2	deyn	deyn	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004157	deyne	1	deyne	deyne	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004158	deşt	1	deşt	deşt	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004159	Di	24	Di	di	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004160	di	151	di	di	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004161	di+kir)	1	di+kir)	di+kir)	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004162	di-	6	di-	di-	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004163	di-,	2	di-,	di-,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004164	di-ajom)	1	di-ajom)	di-ajom)	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004165	di-hê-m)	1	di-hê-m)	di-hê-m)	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004166	di.	1	di.	di.	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004167	dia	1	dia	dia	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004168	dia-	1	dia-	dia-	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004169	diagnose	1	diagnose	diagnose	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004170	dial.	1	dial.	dial.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004171	dialect;	1	dialect;	dialect;	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004172	dialectal	2	dialectal	dialectal	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004173	dialogue	5	dialogue	dialogue	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004174	dianî	1	dianî	dianî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004175	Diary	1	Diary	diary	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004176	diaspora	1	diaspora	diaspora	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004177	diaxive	1	diaxive	diaxive	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004178	diaxivim	2	diaxivim	diaxivim	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004179	diaxivim,	1	diaxivim,	diaxivim,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004180	dibare	1	dibare	dibare	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004181	dibe	4	dibe	dibe	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004182	dibe!	2	dibe!	dibe!	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004183	dibe.	1	dibe.	dibe.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004184	dibezin.	1	dibezin.	dibezin.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004185	dibim	3	dibim	dibim	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004186	dibin	4	dibin	dibin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004187	dibin.	2	dibin.	dibin.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004188	dibirim	1	dibirim	dibirim	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004189	dibistan	2	dibistan	dibistan	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004190	dibistana	2	dibistana	dibistana	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004191	dibistanê	2	dibistanê	dibistanê	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004192	dibistanê.	1	dibistanê.	dibistanê.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004193	dibistanê?	1	dibistanê?	dibistanê?	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004194	dibistan…	1	dibistan…	dibistan…	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004195	dibore	1	dibore	dibore	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004196	dibore.	1	dibore.	dibore.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004197	dibêje	2	dibêje	dibêje	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004198	dibêje:	3	dibêje:	dibêje:	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004199	dibêjim	2	dibêjim	dibêjim	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004200	dibêjin	1	dibêjin	dibêjin	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004201	dibîne	2	dibîne	dibîne	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004202	dibîne.	3	dibîne.	dibîne.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004203	dibînim	3	dibînim	dibînim	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004204	dibînim.	1	dibînim.	dibînim.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004205	dibînî?	2	dibînî?	dibînî?	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004206	dibû	1	dibû	dibû	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004207	dibû,	1	dibû,	dibû,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004208	dibû.	1	dibû.	dibû.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004209	dibûn.	1	dibûn.	dibûn.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004210	Dicle	1	Dicle	dicle	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004211	dictionaries.	1	dictionaries.	dictionaries.	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004212	dictionary	1	dictionary	dictionary	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004213	dictionary.	1	dictionary.	dictionary.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004214	Did	3	Did	did	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004215	did	27	did	did	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004216	did)	2	did)	did)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004217	did,	2	did,	did,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004218	did.	1	did.	did.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004219	didan	2	didan	didan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004220	dide	2	dide	dide	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004221	dide)	1	dide)	dide)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004222	dide.	1	dide.	dide.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004223	didim	1	didim	didim	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004224	didn’t	8	didn’t	didn’t	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004225	didn’t;	1	didn’t;	didn’t;	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004226	didu	1	didu	didu	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004227	diduyan	2	diduyan	diduyan	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004228	did’	1	did’	did’	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004229	die	6	die	die	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004230	die)	1	die)	die)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004231	die,	1	die,	die,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004232	die’)	1	die’)	die’)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004233	difference	2	difference	difference	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004234	difference:	1	difference:	difference:	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004235	differences	2	differences	differences	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004236	differences:	2	differences:	differences:	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004237	different	27	different	different	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004238	differently	1	differently	differently	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004239	difficult	5	difficult	difficult	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004240	difﬁcult	1	difﬁcult	difficult	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004241	difﬁcult;	1	difﬁcult;	difficult;	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004242	difficulty	1	difficulty	difficulty	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004243	difﬁculty	1	difﬁculty	difficulty	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004244	difﬁculty,	3	difﬁculty,	difficulty,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004245	difikirim.	1	difikirim.	difikirim.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004246	difikirîm,	1	difikirîm,	difikirîm,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004247	diﬁn	1	diﬁn	difin	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004248	diﬁre	1	diﬁre	difire	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004249	difiroşe	1	difiroşe	difiroşe	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004250	difiroşim	1	difiroşim	difiroşim	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004251	dig	2	dig	dig	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004252	dig)	1	dig)	dig)	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004253	dig,	1	dig,	dig,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004254	digel	1	digel	digel	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004255	digeriyan.	1	digeriyan.	digeriyan.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004256	digerî?	1	digerî?	digerî?	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004257	digihim	1	digihim	digihim	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004258	digihê	1	digihê	digihê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004259	digihêjin.	1	digihêjin.	digihêjin.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004260	digire.	1	digire.	digire.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R004261	digirim	1	digirim	digirim	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
