entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000061	Rich	Rich	rich	1	1	BODY	BODY-P000011-W00002	BODY-P000011-W00002	BODY-P000011-W00002	2. Rich inventory of traditional oral formulaic structures, epics (Kela Dimdim, Memê Alan), and proverbs.	0	0	2::1	inventory::1	4	R i c h	R	h	Ri	ch		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000062	Serhed	Serhed	serhed	1	1	BODY	BODY-P000010-W00008	BODY-P000010-W00008	BODY-P000010-W00008	1. Authentic oral folk register of Caucasus/Serhed Kurmanji.	0	0	Caucasus::1	Kurmanji::1	6	S e r h e d	S	d	Se	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000063	Soviet	Soviet	soviet	2	1	BODY	BODY-P000008-W00017	BODY-P000012-W00008	BODY-P000008-W00017 | BODY-P000012-W00008	Folklora Kurmanca (Yerevan, 1936, 670 pages) compiled by Heciyê Cindî and Emînê Evdal is the monumental Soviet Kurdish folklore collection containing epics, kilams, fairy tales, proverbs, and folk dialogues.	0	0	monumental::1 | of::1	Kurdish::2	6	S o v i e t	S	t	So	et		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000064	Sovyetê	Sovyetê	sovyetê	1	1	BODY	BODY-P000002-W00010	BODY-P000002-W00010	BODY-P000002-W00010	Koleksiyona Dîrokî ya Zargotina Kurdên Rewanê / Êrîvanê (Ermenistan - Yekîtiya Sovyetê)	0	1	Yekîtiya::1		7	S o v y e t ê	S	ê	So	tê		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	structures	structures	structures	1	1	BODY	BODY-P000011-W00008	BODY-P000011-W00008	BODY-P000011-W00008	2. Rich inventory of traditional oral formulaic structures, epics (Kela Dimdim, Memê Alan), and proverbs.	0	0	formulaic::1	epics::1	10	s t r u c t u r e s	s	s	st	es		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	Table	Table	table	1	1	BODY	BODY-P000004-W00001	BODY-P000004-W00001	BODY-P000004-W00001	Table of Contents / Pêrist	1	0		of::1	5	T a b l e	T	e	Ta	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	tales	tales	tales	1	1	BODY	BODY-P000008-W00025	BODY-P000008-W00025	BODY-P000008-W00025	Folklora Kurmanca (Yerevan, 1936, 670 pages) compiled by Heciyê Cindî and Emînê Evdal is the monumental Soviet Kurdish folklore collection containing epics, kilams, fairy tales, proverbs, and folk dialogues.	0	0	fairy::1	proverbs::1	5	t a l e s	t	s	ta	es		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	Taybetmendiyên	Taybetmendiyên	taybetmendiyên	1	1	BODY	BODY-P000009-W00002	BODY-P000009-W00002	BODY-P000009-W00002	2. Taybetmendiyên Zimanî û Çavkanî	0	0	2::1	Zimanî::1	14	T a y b e t m e n d i y ê n	T	n	Ta	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000069	the	the	the	1	1	BODY	BODY-P000008-W00015	BODY-P000008-W00015	BODY-P000008-W00015	Folklora Kurmanca (Yerevan, 1936, 670 pages) compiled by Heciyê Cindî and Emînê Evdal is the monumental Soviet Kurdish folklore collection containing epics, kilams, fairy tales, proverbs, and folk dialogues.	0	0	is::1	monumental::1	3	t h e	t	e	th	he		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000070	traditional	traditional	traditional	1	1	BODY	BODY-P000011-W00005	BODY-P000011-W00005	BODY-P000011-W00005	2. Rich inventory of traditional oral formulaic structures, epics (Kela Dimdim, Memê Alan), and proverbs.	0	0	of::1	oral::1	11	t r a d i t i o n a l	t	l	tr	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000071	traditions	traditions	traditions	1	1	BODY	BODY-P000012-W00011	BODY-P000012-W00011	BODY-P000012-W00011	3. Distinctive phonological and lexical traits of Soviet Kurdish linguistic traditions.	0	1	linguistic::1		10	t r a d i t i o n s	t	s	tr	ns		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000072	traits	traits	traits	1	1	BODY	BODY-P000012-W00006	BODY-P000012-W00006	BODY-P000012-W00006	3. Distinctive phonological and lexical traits of Soviet Kurdish linguistic traditions.	0	0	lexical::1	of::1	6	t r a i t s	t	s	tr	ts		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000073	ya	ya	ya	1	1	BODY	BODY-P000002-W00003	BODY-P000002-W00003	BODY-P000002-W00003	Koleksiyona Dîrokî ya Zargotina Kurdên Rewanê / Êrîvanê (Ermenistan - Yekîtiya Sovyetê)	0	0	Dîrokî::1	Zargotina::1	2	y a	y	a	ya	ya		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000074	Yekîtiya	Yekîtiya	yekîtiya	1	1	BODY	BODY-P000002-W00009	BODY-P000002-W00009	BODY-P000002-W00009	Koleksiyona Dîrokî ya Zargotina Kurdên Rewanê / Êrîvanê (Ermenistan - Yekîtiya Sovyetê)	0	0	Ermenistan::1	Sovyetê::1	8	Y e k î t i y a	Y	a	Ye	ya		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000075	Yerevan	Yerevan	yerevan	1	1	BODY	BODY-P000008-W00003	BODY-P000008-W00003	BODY-P000008-W00003	Folklora Kurmanca (Yerevan, 1936, 670 pages) compiled by Heciyê Cindî and Emînê Evdal is the monumental Soviet Kurdish folklore collection containing epics, kilams, fairy tales, proverbs, and folk dialogues.	0	0	Kurmanca::1	1936::1	7	Y e r e v a n	Y	n	Ye	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000076	Zargotina	Zargotina	zargotina	1	1	BODY	BODY-P000002-W00004	BODY-P000002-W00004	BODY-P000002-W00004	Koleksiyona Dîrokî ya Zargotina Kurdên Rewanê / Êrîvanê (Ermenistan - Yekîtiya Sovyetê)	0	0	ya::1	Kurdên::1	9	Z a r g o t i n a	Z	a	Za	na		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000077	Zimanî	Zimanî	zimanî	1	1	BODY	BODY-P000009-W00003	BODY-P000009-W00003	BODY-P000009-W00003	2. Taybetmendiyên Zimanî û Çavkanî	0	0	Taybetmendiyên::1	û::1	6	Z i m a n î	Z	î	Zi	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000078	Çavkanî	Çavkanî	çavkanî	1	1	BODY	BODY-P000009-W00005	BODY-P000009-W00005	BODY-P000009-W00005	2. Taybetmendiyên Zimanî û Çavkanî	0	1	û::1		7	Ç a v k a n î	Ç	î	Ça	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000079	Êrîvanê	Êrîvanê	êrîvanê	1	1	BODY	BODY-P000002-W00007	BODY-P000002-W00007	BODY-P000002-W00007	Koleksiyona Dîrokî ya Zargotina Kurdên Rewanê / Êrîvanê (Ermenistan - Yekîtiya Sovyetê)	0	0	Rewanê::1	Ermenistan::1	7	Ê r î v a n ê	Ê	ê	Êr	nê		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000080	û	û	û	2	1	BODY	BODY-P000007-W00003	BODY-P000009-W00004	BODY-P000007-W00003 | BODY-P000009-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Danasîn::1 | Zimanî::1	Naveroka::1 | Çavkanî::1	1	û	û	û	û	û		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
