raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R000246	dengbêjiyê.	2	dengbêjiyê.	dengbêjiyê.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000247	dengbêjê	1	dengbêjê	dengbêjê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000248	Dereng	2	Dereng	dereng	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000249	derûnî	1	derûnî	derûnî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000250	dest	1	dest	dest	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000251	Destan	2	Destan	destan	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000252	Destana	1	Destana	destana	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000253	dewlemend	1	dewlemend	dewlemend	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000254	di	9	di	di	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000255	Dibin	2	Dibin	dibin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000256	dide.	2	dide.	dide.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000257	dijî	1	dijî	dijî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000258	dike.	4	dike.	dike.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000259	dikiIîne	1	dikiIîne	dikiiîne	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000260	dikin.	1	dikin.	dikin.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000261	Dimdim	2	Dimdim	dimdim	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000262	Dimdimê	4	Dimdimê	dimdimê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000263	diyasporayê	1	diyasporayê	diyasporayê	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000264	Dost	18	Dost	dost	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000265	du	1	du	du	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000266	Dîcleyê	2	Dîcleyê	dîcleyê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000267	dîroka	1	dîroka	dîroka	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000268	Dîrokî	11	Dîrokî	dîrokî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000269	dîrokî	7	dîrokî	dîrokî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000270	Dîwan	1	Dîwan	dîwan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000271	Dîwana	4	Dîwana	dîwana	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000272	Dîwanên	1	Dîwanên	dîwanên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000273	Ebdilrehman	2	Ebdilrehman	ebdilrehman	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000274	Efendî	2	Efendî	efendî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000275	Ehmedê	4	Ehmedê	ehmedê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000276	Elfabeya	2	Elfabeya	elfabeya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000277	Eliyê	2	Eliyê	eliyê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000278	Emîrxanê	1	Emîrxanê	emîrxanê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000279	Erebê	10	Erebê	erebê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000280	Evdalê	3	Evdalê	evdalê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000281	Evdila	2	Evdila	evdila	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000282	Evdo	2	Evdo	evdo	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000283	evîn,	1	evîn,	evîn,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000284	Evîndaran	2	Evîndaran	evîndaran	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000285	Evînê	2	Evînê	evînê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000286	Evînê,	2	Evînê,	evînê,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000287	evînî	3	evînî	evînî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000288	evînî,	1	evînî,	evînî,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000289	Ewropî	1	Ewropî	ewropî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000290	Ez	2	Ez	ez	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000291	felsefeya	1	felsefeya	felsefeya	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000292	felsefî	3	felsefî	felsefî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000293	Feqiyê	3	Feqiyê	feqiyê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000294	Firat	21	Firat	firat	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000295	gav	2	gav	gav	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000296	Gava	2	Gava	gava	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000297	gelek	1	gelek	gelek	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000298	GELÊRÎ	1	GELÊRÎ	gelêrî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000299	Gername	1	Gername	gername	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000300	Girtî	2	Girtî	girtî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000301	Gotinên	2	Gotinên	gotinên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000302	Govar	2	Govar	govar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000303	guherîna	1	guherîna	guherîna	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000304	guherînên	1	guherînên	guherînên	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000305	gundiyên	1	gundiyên	gundiyên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000306	Gunehkar	2	Gunehkar	gunehkar	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000307	Hasan)	2	Hasan)	hasan)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000308	hatiye	7	hatiye	hatiye	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000309	Hawar	3	Hawar	hawar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000310	Hawara	2	Hawara	hawara	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000311	hebûn	1	hebûn	hebûn	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000312	Helbest	6	Helbest	helbest	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000313	helbest	1	helbest	helbest	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000314	Helbesta	2	Helbesta	helbesta	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000315	helbesta	1	helbesta	helbesta	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000316	helbestvanê	1	helbestvanê	helbestvanê	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000317	helbestên	1	helbestên	helbestên	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000318	Helîm	13	Helîm	helîm	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000319	herî	2	herî	herî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000320	Hesenê	6	Hesenê	hesenê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000321	hevrêziya	1	hevrêziya	hevrêziya	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000322	honaye.	1	honaye.	honaye.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000323	Hopo	2	Hopo	hopo	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000324	Huseynê	2	Huseynê	huseynê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000325	hûnandin.	1	hûnandin.	hûnandin.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000326	Iamilov)	2	Iamilov)	iamilov)	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000327	Iamê	1	Iamê	iamê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000328	Ianoya	1	Ianoya	ianoya	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000329	Ianoyê	1	Ianoyê	ianoyê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000330	Iehkera	1	Iehkera	iehkera	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000331	Iemo	10	Iemo	iemo	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000332	Ier	2	Ier	ier	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000333	Ier,	1	Ier,	ier,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000334	Ierê	1	Ierê	ierê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000335	Ieva	1	Ieva	ieva	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000336	Ievbuhêrka	2	Ievbuhêrka	ievbuhêrka	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000337	Iewitîna	1	Iewitîna	iewitîna	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000338	Iivanê	2	Iivanê	iivanê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000339	Iop	1	Iop	iop	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000340	Iopandina	1	Iopandina	iopandina	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000341	IoreIa	1	IoreIa	ioreia	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000342	IoreIgerî.	1	IoreIgerî.	ioreigerî.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000343	Iêwaza	1	Iêwaza	iêwaza	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000344	Iêwazek	4	Iêwazek	iêwazek	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000345	Iêwazxaneya	1	Iêwazxaneya	iêwazxaneya	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000346	Iêx	1	Iêx	iêx	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000347	Jan	18	Jan	jan	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000348	Ji	2	Ji	ji	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000349	ji	13	ji	ji	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000350	jinê	1	jinê	jinê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000351	Jinên	2	Jinên	jinên	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000352	Jiyan	4	Jiyan	jiyan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000353	jiyan	1	jiyan	jiyan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000354	Jiyana	2	Jiyana	jiyana	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000355	jiyana	7	jiyana	jiyana	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000356	jiyanê	1	jiyanê	jiyanê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000357	jiyanê.	1	jiyanê.	jiyanê.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000358	Jîn	2	Jîn	jîn	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000359	Kalekî	2	Kalekî	kalekî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000360	Katalog	3	Katalog	katalog	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000361	Kawa	3	Kawa	kawa	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000362	Kela	3	Kela	kela	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000363	Kevoka	2	Kevoka	kevoka	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000364	kir.	1	kir.	kir.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000365	kiriye.	1	kiriye.	kiriye.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000366	Klasîk	2	Klasîk	klasîk	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000367	klasîk	1	klasîk	klasîk	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000368	Kobanê	3	Kobanê	kobanê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000369	Kobanî	3	Kobanî	kobanî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000370	Koleksiyona	2	Koleksiyona	koleksiyona	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000371	Komara	1	Komara	komara	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000372	KORPUSA	1	KORPUSA	korpusa	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000373	kovala	1	kovala	kovala	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000374	koçber	1	koçber	koçber	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000375	Ku	2	Ku	ku	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000376	ku	28	ku	ku	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000377	Kurd	5	Kurd	kurd	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000378	Kurdan	1	Kurdan	kurdan	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000379	Kurdistanê	1	Kurdistanê	kurdistanê	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000380	Kurdên	4	Kurdên	kurdên	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000381	Kurdî	4	Kurdî	kurdî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000382	Kurmanc	1	Kurmanc	kurmanc	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000383	Kurmanca	2	Kurmanca	kurmanca	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000384	KURMANCÎ	3	KURMANCÎ	kurmancî	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000385	Kurmancî	9	Kurmancî	kurmancî	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000386	Kurmancî.	2	Kurmancî.	kurmancî.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000387	Kurteçîrok	1	Kurteçîrok	kurteçîrok	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000388	kûr	5	kûr	kûr	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000389	Labîrenta	2	Labîrenta	labîrenta	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000390	Latînî	1	Latînî	latînî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000391	Lehî	2	Lehî	lehî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000392	Lepzêrîn.	1	Lepzêrîn.	lepzêrîn.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000393	Li	2	Li	li	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000394	li	20	li	li	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000395	lêkolîn	1	lêkolîn	lêkolîn	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000396	lêkolînê	1	lêkolînê	lêkolînê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000397	Mahabadê	1	Mahabadê	mahabadê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000398	Mala	2	Mala	mala	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000399	Malbata	2	Malbata	malbata	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000400	malbata	1	malbata	malbata	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000401	malbatî	1	malbatî	malbatî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000402	Maria	2	Maria	maria	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000403	Martînê	2	Martînê	martînê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000404	masterpîs	1	masterpîs	masterpîs	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000405	Masî	2	Masî	masî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000406	Mehmed	18	Mehmed	mehmed	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000407	Mela	2	Mela	mela	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000408	Melayê	4	Melayê	melayê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000409	Melekek	2	Melekek	melekek	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000410	Mem	2	Mem	mem	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000411	Memduh	1	Memduh	memduh	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000412	Metê	6	Metê	metê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000413	Mewlûd	1	Mewlûd	mewlûd	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000414	Mewlûda	3	Mewlûda	mewlûda	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000415	mezin	5	mezin	mezin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000416	Mezopotamya,	1	Mezopotamya,	mezopotamya,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000417	Mihemed	1	Mihemed	mihemed	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000418	Mijabad	2	Mijabad	mijabad	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000419	mijarên	1	mijarên	mijarên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000420	Mirina	2	Mirina	mirina	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000421	Mirinê	2	Mirinê	mirinê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000422	mirovbûnê	1	mirovbûnê	mirovbûnê	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000423	mirovê	1	mirovê	mirovê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000424	mirovên	1	mirovên	mirovên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000425	mirovî	1	mirovî	mirovî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000426	Mirî	2	Mirî	mirî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000427	moderna	1	moderna	moderna	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000428	Mêrê	2	Mêrê	mêrê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000429	Mîna	4	Mîna	mîna	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000430	Mîr	7	Mîr	mîr	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000431	mîrata	1	mîrata	mîrata	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000432	Mîrname	2	Mîrname	mîrname	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000433	nakokiyên	1	nakokiyên	nakokiyên	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000434	naskirî	1	naskirî	naskirî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000435	nav	2	nav	nav	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000436	nava	3	nava	nava	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000437	navbera	1	navbera	navbera	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000438	navdar	6	navdar	navdar	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000439	NAVEROK	1	NAVEROK	naverok	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000440	Nazê	2	Nazê	nazê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000441	Nemir	3	Nemir	nemir	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000442	nemir	1	nemir	nemir	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000443	neteweya	1	neteweya	neteweya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000444	Neteweyî	1	Neteweyî	neteweyî	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000445	neteweyî	1	neteweyî	neteweyî	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000446	niItimanî.	1	niItimanî.	niitimanî.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000447	nivîsandin.	4	nivîsandin.	nivîsandin.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000448	Nivîskar	1	Nivîskar	nivîskar	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000449	nîIan	2	nîIan	nîian	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000450	nû	2	nû	nû	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000451	Nûjen	1	Nûjen	nûjen	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000452	nûjen	7	nûjen	nûjen	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000453	nûjenbûn	1	nûjenbûn	nûjenbûn	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000454	of	2	of	of	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000455	olî	1	olî	olî	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000456	Osman	3	Osman	osman	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000457	Payiza	2	Payiza	payiza	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000458	penaberiyê	1	penaberiyê	penaberiyê	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000459	penaberiyê.	1	penaberiyê.	penaberiyê.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000460	pirsgirêkên	1	pirsgirêkên	pirsgirêkên	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000461	PIRTÛK	1	PIRTÛK	pirtûk	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000462	Pirtûk	1	Pirtûk	pirtûk	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000463	Pirtûka	2	Pirtûka	pirtûka	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000464	pirtûkeke	1	pirtûkeke	pirtûkeke	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000465	Pirtûkê	1	Pirtûkê	pirtûkê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000466	PIRTÛKÊN	1	PIRTÛKÊN	pirtûkên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000467	pirtûkên	1	pirtûkên	pirtûkên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000468	psîkolojîk	2	psîkolojîk	psîkolojîk	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000469	pê	1	pê	pê	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000470	pêIkêI	1	pêIkêI	pêikêi	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000471	pêlên	1	pêlên	pêlên	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000472	Pêrist	2	Pêrist	pêrist	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
