entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000064	political	political	political	1	1	BODY	BODY-P000012-W00015	BODY-P000012-W00015	BODY-P000012-W00015	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	and::1	essays::1	9	p o l i t i c a l	p	l	po	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000065	Pêrist	Pêrist	pêrist	1	1	BODY	BODY-P000004-W00004	BODY-P000004-W00004	BODY-P000004-W00004	Table of Contents / Pêrist	0	1	Contents::1		6	P ê r i s t	P	t	Pê	st		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000066	Rich	Rich	rich	1	1	BODY	BODY-P000012-W00002	BODY-P000012-W00002	BODY-P000012-W00002	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	3::1	literary::1	4	R i c h	R	h	Ri	ch		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000067	short	short	short	1	1	BODY	BODY-P000012-W00007	BODY-P000012-W00007	BODY-P000012-W00007	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	poetry::1	stories::1	5	s h o r t	s	t	sh	rt		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000068	standardized	standardized	standardized	1	1	BODY	BODY-P000008-W00026	BODY-P000008-W00026	BODY-P000008-W00026	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	and::1	orthography::1	12	s t a n d a r d i z e d	s	d	st	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000069	stories	stories	stories	1	1	BODY	BODY-P000012-W00008	BODY-P000012-W00008	BODY-P000012-W00008	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	short::1	folk::1	7	s t o r i e s	s	s	st	es		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000070	systematic	systematic	systematic	1	1	BODY	BODY-P000011-W00003	BODY-P000011-W00003	BODY-P000011-W00003	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	First::1	linguistic::1	10	s y s t e m a t i c	s	c	sy	ic		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000071	Table	Table	table	1	1	BODY	BODY-P000004-W00001	BODY-P000004-W00001	BODY-P000004-W00001	Table of Contents / Pêrist	1	0		of::1	5	T a b l e	T	e	Ta	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000072	Taybetmendiyên	Taybetmendiyên	taybetmendiyên	1	1	BODY	BODY-P000009-W00002	BODY-P000009-W00002	BODY-P000009-W00002	2. Taybetmendiyên Zimanî û Çavkanî	0	0	2::1	Zimanî::1	14	T a y b e t m e n d i y ê n	T	n	Ta	ên		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000073	the	the	the	2	1	BODY	BODY-P000008-W00017	BODY-P000010-W00004	BODY-P000008-W00017 | BODY-P000010-W00004	Kovara Hawar (Damascus, 1932–1945, 57 issues) founded by Celadet Alî Bedirxan and Kamuran Alî Bedirxan is the foundational monument of modern Kurdish Latin literature and standardized orthography.	0	0	is::1 | of::1	foundational::1 | 31-letter::1	3	t h e	t	e	th	he		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000074	translated	translated	translated	1	1	BODY	BODY-P000012-W00011	BODY-P000012-W00011	BODY-P000012-W00011	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	epics::1	world::1	10	t r a n s l a t e d	t	d	tr	ed		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000075	treatises	treatises	treatises	1	1	BODY	BODY-P000011-W00005	BODY-P000011-W00005	BODY-P000011-W00005	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	linguistic::1	on::1	9	t r e a t i s e s	t	s	tr	es		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000076	verbal	verbal	verbal	1	1	BODY	BODY-P000011-W00013	BODY-P000011-W00013	BODY-P000011-W00013	2. First systematic linguistic treatises on Kurdish grammar, ergativity, noun genders, and verbal conjugations.	0	0	and::1	conjugations::1	6	v e r b a l	v	l	ve	al		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000077	world	world	world	1	1	BODY	BODY-P000012-W00012	BODY-P000012-W00012	BODY-P000012-W00012	3. Rich literary corpus comprising poetry, short stories, folk epics, translated world literature, and political essays.	0	0	translated::1	literature::1	5	w o r l d	w	d	wo	ld		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000078	ya	ya	ya	2	1	BODY	BODY-P000002-W00003	BODY-P000002-W00011	BODY-P000002-W00003 | BODY-P000002-W00011	Kovara Dîrokî ya Hawarê (Hejmarên 1-57) | Cihê Jidayikbûna Alfabeya Kurdî ya Latînî	0	0	Dîrokî::1 | Kurdî::1	Hawarê::1 | Latînî::1	2	y a	y	a	ya	ya		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000079	Zimanî	Zimanî	zimanî	1	1	BODY	BODY-P000009-W00003	BODY-P000009-W00003	BODY-P000009-W00003	2. Taybetmendiyên Zimanî û Çavkanî	0	0	Taybetmendiyên::1	û::1	6	Z i m a n î	Z	î	Zi	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000080	Çavkanî	Çavkanî	çavkanî	1	1	BODY	BODY-P000009-W00005	BODY-P000009-W00005	BODY-P000009-W00005	2. Taybetmendiyên Zimanî û Çavkanî	0	1	û::1		7	Ç a v k a n î	Ç	î	Ça	nî		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000081	û	û	û	2	1	BODY	BODY-P000007-W00003	BODY-P000009-W00004	BODY-P000007-W00003 | BODY-P000009-W00004	1. Danasîn û Naveroka Korpusa Dîrokî	0	0	Danasîn::1 | Zimanî::1	Naveroka::1 | Çavkanî::1	1	û	û	û	û	û		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
