entry_id	surface_form	nfc_search_key	casefold_search_key	frequency	document_part_count	document_parts	first_locator	last_locator	sample_locators	first_context	container_initial_count	container_final_count	top_left_neighbors	top_right_neighbors	unicode_char_length	exact_character_sequence	first_char	last_char	first_two_chars	last_two_chars	casefold_surface_relatives	semantic_status	interpretive_status	corpus_scope_status	notes
W000149	anlaşılıyor	anlaşılıyor	anlaşılıyor	1	1	BODY	BODY-P000094-W00004	BODY-P000094-W00004	BODY-P000094-W00004	Bundan da açıkça anlaşılıyor ki revaçtakiler ve ma­ kam sahipleri için mutlu azınlık için çalışmamış; halk ço­ ğunluğu için, halk çocukları için çalışmış ve hizmet et­ miştir.	0	0	açıkça::1	ki::1	11	a n l a ş ı l ı y o r	a	r	an	or		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000150	anlık	anlık	anlık	1	1	BODY	BODY-P000297-W00020	BODY-P000297-W00020	BODY-P000297-W00020	ǫİki yay kadar» yaklaşmaya layık olan! (1) Medine tahtının Şehinşahı! Senden o kadar mucize görmüşüz ki. .. Senin için bir anlık iştir feleklerde yürümek	0	0	bir::1	iştir::1	5	a n l ı k	a	k	an	ık		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000151	anmıyorsa	anmıyorsa	anmıyorsa	1	1	BODY	BODY-P000142-W00003	BODY-P000142-W00003	BODY-P000142-W00003	Hani, gönülden anmıyorsa eğer seni, Allahım! Ona ştikredici bir dil ver! n GAZllilRIN tr LAVAYİYA JI XWED&RA	0	0	gönülden::1	eğer::1	9	a n m ı y o r s a	a	a	an	sa		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000152	Ansiklopedilerinde	Ansiklopedilerinde	ansiklopedilerinde	1	1	BODY	BODY-P000060-W00003	BODY-P000060-W00003	BODY-P000060-W00003	bütün dünya Ansiklopedilerinde kitaptan ve yazarından bah­ sedilmektedir. Ülkemizde	0	0	dünya::1	kitaptan::1	18	A n s i k l o p e d i l e r i n d e	A	e	An	de		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000153	ansiklopediyen	ansiklopediyen	ansiklopediyen	1	1	BODY	BODY-P000051-W00013	BODY-P000051-W00013	BODY-P000051-W00013	pışken we ji bı zare Elmani hatiye wergerandın. Hema berna dı hemi ansiklopediyen	0	1	hemi::1		14	a n s i k l o p e d i y e n	a	n	an	en		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000154	ANSİKLOPEDİSİ'nin	ANSİKLOPEDİSİ'nin	ansi̇klopedi̇si̇'nin	1	1	BODY	BODY-P000061-W00002	BODY-P000061-W00002	BODY-P000061-W00002	İSLAM ANSİKLOPEDİSİ'nin 68. fasikül 1113. sayfasında kitabın adı ve yazarının bi­ yografisi kısaca geçmektedir. Bu kitabı çevirmekte ve yayınlamaktaki	0	0	İSLAM::1	68::1	17	A N S İ K L O P E D İ S İ ' n i n	A	n	AN	in		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000155	ANSİKLOPEDİY	ANSİKLOPEDİY	ansi̇klopedi̇y	1	1	BODY	BODY-P000053-W00017	BODY-P000053-W00017	BODY-P000053-W00017	we te kırın. Lı welate me nave we fı jinenigariya nıvisa­ re we bı kurti dı ANSİKLOPEDİY A, İSLAM, fasikula	0	0	dı::1	A::1	12	A N S İ K L O P E D İ Y	A	Y	AN	İY		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000156	anınası	anınası	anınası	1	1	BODY	BODY-P000148-W00013	BODY-P000148-W00013	BODY-P000148-W00013	n ALLAHA ÇAGRI VE YAKARIŞ Ey şükrü dilin cevheri olan Allah ! Ey anınası gönlü parıldatan Allah!	0	0	Ey::1	gönlü::1	7	a n ı n a s ı	a	ı	an	sı		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000157	Ap	Ap	ap	1	1	BODY	BODY-P000010-W00006	BODY-P000010-W00006	BODY-P000010-W00006	EHMEDE XANİ Başmusahip Sokak, Tan Ap. No. 6 !STANBUL - 1968 H1L AL MATBAAC IL IK KOLL . ŞTİ. - İstanbul - 1968 - Tel.: 22 91 73	0	0	Tan::1	No::1	2	A p	A	p	Ap	Ap		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000158	aqle	aqle	aqle	1	1	BODY	BODY-P000218-W00009	BODY-P000218-W00009	BODY-P000218-W00009	MEM ü ZIN Ev ewwel fı. ruh u aqle e'.vwel Hersene bı ewwele mıewwel (1) Emma me ke wan jı hev tu tefriq	0	0	u::1	e::1	4	a q l e	a	e	aq	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000159	ar	ar	ar	1	1	BODY	BODY-P000217-W00012	BODY-P000217-W00012	BODY-P000217-W00012	Kalabilir miydi tek bir resirole? Ona layık bir yazı gerekliydi. V ar olanların hepsi yazısızdı, Bunun için kalem oldu ilk yarattığı.	0	0	V::1	olanların::1	2	a r	a	r	ar	ar		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000160	ara	ara	ara	1	1	BODY	BODY-P000024-W00011	BODY-P000024-W00011	BODY-P000024-W00011	kimseler dahi kendilerine göre kitabın bazı pasajlarını ez­ berler ve ara sıra münasebet gelince ezbere okumaktadır­ lar. Ne yazık ki ülkemizin Kürtçe ve Türkçe konuşan oku­	0	0	ve::1	sıra::1	3	a r a	a	a	ar	ra		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000161	arada	arada	arada	1	1	BODY	BODY-P000263-W00014	BODY-P000263-W00014	BODY-P000263-W00014	Önden haberdar olduğu kadar Arkadan da görürdü. Ondan, gölge düşmezili yerlere. İşitirili bir arada yüz konuşmayı.	0	0	bir::1	yüz::1	5	a r a d a	a	a	ar	da		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000162	Aran	Aran	aran	1	1	BODY	BODY-P000139-W00014	BODY-P000139-W00014	BODY-P000139-W00014	Bunca aranan ve istenenler, Bunca arzu edilen ve sevilenler, Hayvanlar, madenler ve bitkiler, Aran anlar, amaç edinilenler ve muradlar;	0	0	bitkiler::1	anlar::1	4	A r a n	A	n	Ar	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000163	aranan	aranan	aranan	1	1	BODY	BODY-P000139-W00002	BODY-P000139-W00002	BODY-P000139-W00002	Bunca aranan ve istenenler, Bunca arzu edilen ve sevilenler, Hayvanlar, madenler ve bitkiler, Aran anlar, amaç edinilenler ve muradlar;	0	0	Bunca::1	ve::1	6	a r a n a n	a	n	ar	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000164	Arap	Arap	arap	6	1	BODY	BODY-P000025-W00013	BODY-P000287-W00013	BODY-P000025-W00013 | BODY-P000026-W00003 | BODY-P000058-W00012 | BODY-P000058-W00018 | BODY-P000246-W00016 | BODY-P000287-W00013	yucuları bugüne kadar bu değerli eseri okumaktan yok­ sun kalmışlardır. Çünkü eser Arap harfleriyle yazılmış, Türkçe'ye de çevirilmemiştir. Bunun için, hem Kürtçe'yi,	0	0	eser::1 | de::1 | İstanbul'da::1 | Şam'da::1 | oldu::1 | İki::1	harfleriyle::4 | 5ahı::1 | harfidir::1	4	A r a p	A	p	Ar	ap		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000165	Arapça	Arapça	arapça	3	1	BODY	BODY-P000030-W00018	BODY-P000096-W00015	BODY-P000030-W00018 | BODY-P000079-W00011 | BODY-P000096-W00015	Bu eser XVII. yüzyılın sonlarında yazıldığı için, çağ­ daşı olaİı diğer bütün eserler gibi onda da birçok Arapça ve Farsça kelime vardır. Tabii Türkçe çevirisinde bu ke- lO	0	0	birçok::1 | kitap::1 | eserlerini::1	ve::2 | Kürtçe::1	6	A r a p ç a	A	a	Ar	ça		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000166	Arapça'yı	Arapça'yı	arapça'yı	1	1	BODY	BODY-P000099-W00007	BODY-P000099-W00007	BODY-P000099-W00007	sahipti. Ana dili Kürtçe'den başka Türkçe'yi, Arapça'yı ve Farsça'yı da iyi bilirdi. Ne yazık ki hayatı hakkında elimizde, belgelere da­	0	0	Türkçe'yi::1	ve::1	9	A r a p ç a ' y ı	A	ı	Ar	yı		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000167	arar	arar	arar	1	1	BODY	BODY-P000195-W00012	BODY-P000195-W00012	BODY-P000195-W00012	Ve ne sudan sakınırlar kendilerini, ne güneşten. Dudağı kuruyanlar duru su arar elbet, Gel gör ki o benle zülüf tuzak ve yemdir. Amaç önde hazır olunca,	0	0	su::1	elbet::1	4	a r a r	a	r	ar	ar		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000168	arasında	arasında	arasında	4	1	BODY	BODY-P000021-W00010	BODY-P000044-W00014	BODY-P000021-W00010 | BODY-P000023-W00010 | BODY-P000044-W00002 | BODY-P000044-W00014	MEMO ZİN MEM Ü ZIN dünyanın ölmez edebi eserleri arasında ön safta yer almıştır. Bu dev eser konusuyla Şekspir'in RO­	0	0	halk::2 | eserleri::1 | kı::1	hayli::2 | ön::1 | söylenen::1	8	a r a s ı n d a	a	a	ar	da		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000169	araya	araya	araya	1	1	BODY	BODY-P000268-W00004	BODY-P000268-W00004	BODY-P000268-W00004	Tüm gavurlar bir araya gelsin, heybetçe Bir tek sahabeye eşit değildir. Onun dininden şüphe edenler için, Dinini tartışıp eleştirenler için,	0	0	bir::1	gelsin::1	5	a r a y a	a	a	ar	ya		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000170	arazlar	arazlar	arazlar	1	1	BODY	BODY-P000138-W00006	BODY-P000138-W00006	BODY-P000138-W00006	Bunca yerler ve unsurları, Bunca arazlar ve cevherleri, Bunca doyulmaz nimet ve değer, Ve bütün yiyeceklerle giyecekler,	0	0	Bunca::1	ve::1	7	a r a z l a r	a	r	ar	ar		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000171	Ardarda	Ardarda	ardarda	1	1	BODY	BODY-P000184-W00005	BODY-P000184-W00005	BODY-P000184-W00005	Kendi güzelliğin yansısın diye, Ardarda aynaları yaratan sensin, Aynaları Tfiti'lerin önünde tutan da sen, Canavarların yolunda tuzak kuran da.	0	0	diye::1	aynaları::1	7	A r d a r d a	A	a	Ar	da		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000172	arez	arez	arez	1	1	BODY	BODY-P000130-W00012	BODY-P000130-W00012	BODY-P000130-W00012	Ev barigeha bedi'u seyyar Ev çende zemin dıgel enasır Ev renge arez dıgel cewahır Ev çende he ni'met fı. nefais	0	0	renge::1	dıgel::1	4	a r e z	a	z	ar	ez		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000173	aristokratik	aristokratik	aristokratik	1	1	BODY	BODY-P000096-W00006	BODY-P000096-W00006	BODY-P000096-W00006	geri durmamıştır. Hani o çağın aristokratik modasına uymamış ve di­ ğer bilginler gibi eserlerini Arapça ve Frasça yazmamış­ tır. Eserlerinin hepsini halk diliyle, kendi ana	0	0	çağın::1	modasına::1	12	a r i s t o k r a t i k	a	k	ar	ik		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000174	aristoqratik	aristoqratik	aristoqratik	1	1	BODY	BODY-P000087-W00008	BODY-P000087-W00008	BODY-P000087-W00008	Xani lı du moda we deme ya aristoqratik ne çuye fı. wek zanayen dm pırtuken xwe bı zare Erebi u Farısi ne nıvisiye. Eseren xwe gışt bı zare	0	0	ya::1	ne::1	12	a r i s t o q r a t i k	a	k	ar	ik		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000175	arka	arka	arka	1	1	BODY	BODY-P000266-W00010	BODY-P000266-W00010	BODY-P000266-W00010	Onun şerefine denk gelecek birşey yok, Ondan gayrı bize arka olacak kimse de yok. Doğruluğuyla güçlendi din, Şeriatİyle doğruldu yol.	0	0	bize::1	olacak::1	4	a r k a	a	a	ar	ka		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000176	Arkadan	Arkadan	arkadan	1	1	BODY	BODY-P000263-W00005	BODY-P000263-W00005	BODY-P000263-W00005	Önden haberdar olduğu kadar Arkadan da görürdü. Ondan, gölge düşmezili yerlere. İşitirili bir arada yüz konuşmayı.	0	0	kadar::1	da::1	7	A r k a d a n	A	n	Ar	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000177	arkadaşlarıydı	arkadaşlarıydı	arkadaşlarıydı	1	1	BODY	BODY-P000281-W00012	BODY-P000281-W00012	BODY-P000281-W00012	Ayetler ve sureler ne açık delillerdir! Ebubekir ve Ömer ne iyi arkadaşlarıydı onun! Osman ve Ali ne seçkin yakınlarıydı onun! •••	0	0	iyi::1	onun::1	14	a r k a d a ş l a r ı y d ı	a	ı	ar	dı		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000178	arma	arma	arma	1	1	BODY	BODY-P000045-W00034	BODY-P000045-W00034	BODY-P000045-W00034	nından ilham alarak o hikayeyi kendi çağının yaşantısına göre somut bir kalıba dökmüş, çağdaş ve modern bir üs­ lupla yazmıştır. Bu suretle hem destanı kaybolmaktan kurtarmış, hem de Kürt edebiyatma ölmez bir eser arma­	0	1	eser::1		4	a r m a	a	a	ar	ma		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000179	armağan	armağan	armağan	1	1	BODY	BODY-P000077-W00025	BODY-P000077-W00025	BODY-P000077-W00025	miştir. Fakat yazık ki vefat tarihi belli değildir. Türbesi Doğubayezit'te halkın ziyaretgahıdır. Hani Kürt edebiyatma çok değerli hizmetler yapmış, birçok nefis şiir ve eser armağan etmiştir. Eserlerinin şa­	0	0	eser::1	etmiştir::1	7	a r m a ğ a n	a	n	ar	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000180	arnadedir	arnadedir	arnadedir	1	1	BODY	BODY-P000311-W00002	BODY-P000311-W00002	BODY-P000311-W00002	Emrine arnadedir bural{ ve kanatlar, Maiyetinde gelir saf-saf melekler. Kalkıversin önünde tüm perdeler, Perdesiz olarak konuş Allahla.	0	0	Emrine::1	bural::1	9	a r n a d e d i r	a	r	ar	ir		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000181	arnane	arnane	arnane	1	1	BODY	BODY-P000354-W00021	BODY-P000354-W00021	BODY-P000354-W00021	Ev Rfım fı Ecem bı wan hesarın Kurmanc-ı hemi lı çar kenann Herdu terefan qebile Kurmanc Bo tire qeza kıripe arnane	0	1	kıripe::1		6	a r n a n e	a	e	ar	ne		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000182	artmasına	artmasına	artmasına	1	1	BODY	BODY-P000063-W00001	BODY-P000063-W00001	BODY-P000063-W00001	artmasına, hem de ülkemizin kitaplığının zenginleşmesine hizmet ettiğimize inanıyo­ ruz. Bu inancımız gerçekleşirse kendimizi mutlu sayaca­	1	0		hem::1	9	a r t m a s ı n a	a	a	ar	na		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000183	arzu	arzu	arzu	1	1	BODY	BODY-P000139-W00006	BODY-P000139-W00006	BODY-P000139-W00006	Bunca aranan ve istenenler, Bunca arzu edilen ve sevilenler, Hayvanlar, madenler ve bitkiler, Aran anlar, amaç edinilenler ve muradlar;	0	0	Bunca::1	edilen::1	4	a r z u	a	u	ar	zu		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000184	arıyanlar	arıyanlar	arıyanlar	1	1	BODY	BODY-P000205-W00021	BODY-P000205-W00021	BODY-P000205-W00021	Yareb! Tu bı heqqe Mustefa ki, Xani bı xwera tu aşina ki! MEMO Z!N ldrak sahibi olup da irfan arıyanlar,	0	1	irfan::1		9	a r ı y a n l a r	a	r	ar	ar		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000185	arş	arş	arş	1	1	BODY	BODY-P000161-W00008	BODY-P000161-W00008	BODY-P000161-W00008	Yani toprak, gök ve anahtarları, Levh, Kalem, arş ve sabit yıldızlar, Toprak, hayvanlar, bitkiler ve madenler; İşte bu kadar sanat gösterdin sen,	0	0	Kalem::1	ve::1	3	a r ş	a	ş	ar	rş		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000186	Asi-yfı	Asi-yfı	asi-yfı	1	1	BODY	BODY-P000324-W00001	BODY-P000324-W00001	BODY-P000324-W00001	Asi-yfı şeqi-yfı natemaman, Tekra bı şefaeta xwe xas ke Vekra me jı agire xılas ke MEMO ZlN	1	0		şeqi-yfı::1	7	A s i - y f ı	A	ı	As	fı		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000187	asimananı	asimananı	asimananı	1	1	BODY	BODY-P000144-W00015	BODY-P000144-W00015	BODY-P000144-W00015	Ey Bagiye be zewale daim! Wey Hadiye be fenaye qaim! Ey xalıqe erd u asimananı Wey xalıqe cımle ins u canan!	0	0	u::1	Wey::1	9	a s i m a n a n ı	a	ı	as	nı		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000188	asimane	asimane	asimane	1	1	BODY	BODY-P000301-W00005	BODY-P000301-W00005	BODY-P000301-W00005	(1) Ra be here asimane, çalak ! Hazır jı tera Buraq u Refref Şatır bı tera Fırişte ref ref	0	0	here::1	çalak::1	7	a s i m a n e	a	e	as	ne		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000189	askerler	askerler	askerler	1	1	BODY	BODY-P000269-W00009	BODY-P000269-W00009	BODY-P000269-W00009	(1) Hüneyn savaşından bahseden «Allah yardımınıza, görme­ diğiniz askerler gönderdi» anlamındaki ayete işaret ediyor. MEM Ü ZİN	0	0	diğiniz::1	gönderdi::1	8	a s k e r l e r	a	r	as	er		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000190	askerlerdendi	askerlerdendi	askerlerdendi	1	1	BODY	BODY-P000262-W00007	BODY-P000262-W00007	BODY-P000262-W00007	Gördüğün herşey meğer O'ydu, Ordusu görünmez askerlerdendi. (1) Çadırsız, hansız, saraysızdı o, Gölgelliği bulutlardı.	0	0	görünmez::1	1::1	13	a s k e r l e r d e n d i	a	i	as	di		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000191	Asla	Asla	asla	1	1	BODY	BODY-P000214-W00006	BODY-P000214-W00006	BODY-P000214-W00006	Varlıklar, deliller ve kanıtıara göre, Asla zorunlu ve zorunsuz olmazlar. Varlığı zorunlu olan birdir, o da Zat-i Kibriyadır. Varlığı zorunsuz olanıarsa tüm yaratıklardır.	0	0	göre::1	zorunlu::1	4	A s l a	A	a	As	la		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000192	aslında	aslında	aslında	1	1	BODY	BODY-P000126-W00018	BODY-P000126-W00018	BODY-P000126-W00018	Gel gör ki amacıyle anlamı derin mi derin. Gerçi görünüşte, sen onu en küçük olarak göstermişsin Ama aslında o, en büyük kalemin nakşıdır. Görünen ve görünmeyen hep onda mevcuttur;	0	0	Ama::1	o::1	7	a s l ı n d a	a	a	as	da		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000193	asımanan	asımanan	asımanan	1	1	BODY	BODY-P000256-W00016	BODY-P000256-W00016	BODY-P000256-W00016	Illa ku hınek jı ibne Adem Biın derxure agıre cehennem (2) Elqisse: Dı erd u asımanan	0	1	u::1		8	a s ı m a n a n	a	n	as	an		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000194	Ateş	Ateş	ateş	1	1	BODY	BODY-P000316-W00016	BODY-P000316-W00016	BODY-P000316-W00016	Bir yüzlüdür senin katında küfürle iman Eşittir senin katında cennetle cehennem. :Sen kalırını gösterirsen eğer, Ateş olacak bizlere cennet.	0	0	eğer::1	olacak::1	4	A t e ş	A	ş	At	eş	ateş	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000195	ateş	ateş	ateş	3	1	BODY	BODY-P000120-W00008	BODY-P000323-W00018	BODY-P000120-W00008 | BODY-P000120-W00013 | BODY-P000323-W00018	Sensin sevgilinin yüzündeki aydınlık ! Zavallı aşıkın gönlündeki ateş yine sensin! Mumsun ama ateş ve ışık çeşidinden değilsin, Güneşsin ama perdelenmişsin gözlerden !	0	0	gönlündeki::1 | ama::1 | çite::1	yine::1 | ve::1 | Filcımle::1	4	a t e ş	a	ş	at	eş	Ateş	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000196	Ateşe	Ateşe	ateşe	1	1	BODY	BODY-P000261-W00018	BODY-P000261-W00018	BODY-P000261-W00018	beje: «Me jıbo alikariya Pexember'e xwe hınek sıpahan şand ku we wan ne dı clitın». (2) Agıre: -«Ateşe» bfı, me lı şfıne «Agıre» nıvisi. MEMO Z!N	0	0	Agıre::1	bfı::1	5	A t e ş e	A	e	At	şe	ateşe	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000197	ateşe	ateşe	ateşe	3	1	BODY	BODY-P000202-W00016	BODY-P000329-W00018	BODY-P000202-W00016 | BODY-P000285-W00022 | BODY-P000329-W00018	Sen de onu tardettin kapından. Bir defa olsun secde etmedi başkasının önünde; Kahrın, onu ebediyyen ateşe çarptırdı. Bulasa: Senin hikmetinden anlayan	0	0	ebediyyen::1 | şu::1 | gitsin::1	çarptırdı::1 | müstahak::1 | Hulasa::1	5	a t e ş e	a	e	at	şe	Ateşe	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000198	Ateşgede	Ateşgede	ateşgede	1	1	BODY	BODY-P000239-W00021	BODY-P000239-W00021	BODY-P000239-W00021	Naçar-ı gelek bı şfı.r fena bfın Hetta ku hınek bı din teba bfın Pfı.txane bı agıre dı şuştın Ateşgede cımleki ve kuştın	0	0	şuştın::1	cımleki::1	8	A t e ş g e d e	A	e	At	de		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000199	ateşine	ateşine	ateşine	1	1	BODY	BODY-P000265-W00008	BODY-P000265-W00008	BODY-P000265-W00008	Yalnız Adem oğullarından bazıları, Yem oldular Cehennem ateşine. Kısacası: Yerlerde ve göklerde, Hulasa: Bütün insanlar ve cinlerde,	0	0	Cehennem::1	Kısacası::1	7	a t e ş i n e	a	e	at	ne		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000200	ateşle	ateşle	ateşle	1	1	BODY	BODY-P000248-W00009	BODY-P000248-W00009	BODY-P000248-W00009	Ta ki bir kısmı dine katılmcaya dek. Puthaneleri ateşle yıkardı, Tapınaklarını yok etti tüm ateşperestlerin. O, dini açıkladığı zaman.	0	0	Puthaneleri::1	yıkardı::1	6	a t e ş l e	a	e	at	le		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000201	ateşperestlerin	ateşperestlerin	ateşperestlerin	1	1	BODY	BODY-P000248-W00015	BODY-P000248-W00015	BODY-P000248-W00015	Ta ki bir kısmı dine katılmcaya dek. Puthaneleri ateşle yıkardı, Tapınaklarını yok etti tüm ateşperestlerin. O, dini açıkladığı zaman.	0	0	tüm::1	O::1	15	a t e ş p e r e s t l e r i n	a	n	at	in		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000202	ateşten	ateşten	ateşten	1	1	BODY	BODY-P000330-W00013	BODY-P000330-W00013	BODY-P000330-W00013	Günahkarlan, bedbahtları ve kem kişileri, Şefaatının içine al hepsini, Bizleri hep beraber ateşten kurtar. V	0	0	beraber::1	kurtar::1	7	a t e ş t e n	a	n	at	en		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000203	Atsız	Atsız	atsız	1	1	BODY	BODY-P000252-W00007	BODY-P000252-W00007	BODY-P000252-W00007	Mal mülk sahibi değil, iyilik sahibiydi. Atsız ve maiyetsiz, oldu cihangir, Doldurdu sesi dünyayı, davulsuz ve bayraksız. MEM Ü ZİN	0	0	sahibiydi::1	ve::1	5	A t s ı z	A	z	At	ız		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
W000204	atıl	atıl	atıl	1	1	BODY	BODY-P000133-W00009	BODY-P000133-W00009	BODY-P000133-W00009	Tertib-I kırın jıbo me, elheq! Em xafıl fı atıl fı gunehkar Mayine dı qeyde nefse emmar Ninın me dı qelbe fıkr fı. zıkrek	0	0	fı::1	fı::1	4	a t ı l	a	l	at	ıl		SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED	CORPUS-SCOPE UNREVIEWED	
